location,time_period,horizon_distance,sample,forecast
LA-BK,201008,0,85,53.603748208081306
LA-BK,201008,0,86,222.31824139937933
LA-BK,201008,0,87,271.7023390513879
LA-BK,201008,0,88,11.123476656283758
LA-BK,201008,0,89,196.72528595660614
LA-BK,201008,0,90,18.452836619474155
LA-BK,201008,0,91,7.761849604305821
LA-BK,201008,0,92,0.0
LA-BK,201008,0,93,22.38688286412164
LA-BK,201008,0,94,8.08328385558991
LA-BK,201008,0,95,8.60220035604749
LA-BK,201008,0,96,5.323245417038979
LA-BK,201008,0,97,58.203933594850184
LA-BK,201008,0,98,3.373904420502442
LA-BK,201008,0,99,13.60642303172244
LA-BK,201009,1,0,43.58977133590983
LA-BK,201009,1,1,6.931907586182281
LA-BK,201009,1,2,17.572057470277503
LA-BK,201009,1,3,56.59765364808596
LA-BK,201009,1,4,3.3825776966476924
LA-BK,201009,1,5,31.258487227482778
LA-BK,201009,1,6,20.962485362414363
LA-BK,201009,1,7,56.53694071506921
LA-BK,201009,1,8,9.24907961844771
LA-BK,201009,1,9,7.101956960746919
LA-BK,201009,1,10,7.686255199502364
LA-BK,201009,1,11,22.405482511173215
LA-BK,201009,1,12,8.610807698665091
LA-BK,201009,1,13,4.225161239622094
LA-BK,201009,1,14,3.3825776966476924
LA-BK,201009,1,15,3.3825776966476924
LA-BK,201009,1,16,21.705755033540186
LA-BK,201009,1,17,148.49575249369695
LA-BK,201009,1,18,44.31261208210232
LA-BK,201009,1,19,211.51420056379894
LA-BK,201009,1,20,19.325283608203264
LA-BK,201009,1,21,4.68260373919248
LA-BK,201009,1,22,38.033888295101
LA-BK,201009,1,23,50.26304258376095
LA-BK,201009,1,24,7.974127113821102
LA-BK,201009,1,25,6.923448054861234
LA-BK,201009,1,26,0.0
LA-BK,201009,1,27,7.189266434157933
LA-BK,201009,1,28,33.942074468378486
LA-BK,201009,1,29,58.39100407412248
LA-BK,201009,1,30,1.795368162066852
LA-BK,201009,1,31,39.05142584399035
LA-BK,201009,1,32,8.473386404205693
LA-BK,201009,1,33,5.749392926096913
LA-BK,201009,1,34,277.8043568350657
LA-BK,201009,1,35,3.746495472097857
LA-BK,201009,1,36,37.42873147876919
LA-BK,201009,1,37,25.980923015862036
LA-BK,201009,1,38,0.0
LA-BK,201009,1,39,9.771651067306133
LA-BK,201009,1,40,132.0453843611469
LA-BK,201009,1,41,12.247599972683105
LA-BK,201009,1,42,10.353380558222705
LA-BK,201009,1,43,5.288874179479405
LA-BK,201009,1,44,7.85338553766498
LA-BK,201009,1,45,350.8135911798023
LA-BK,201009,1,46,16.370169666801097
LA-BK,201009,1,47,0.0
LA-BK,201009,1,48,78.76392721588647
LA-BK,201009,1,49,10.479559163233485
LA-BK,201009,1,50,222.20472677827732
LA-BK,201009,1,51,11.275142199276406
LA-BK,201009,1,52,14.994415167456271
LA-BK,201009,1,53,32.9546887008395
LA-BK,201009,1,54,0.0
LA-BK,201009,1,55,31.258487227482778
LA-BK,201009,1,56,6.223103511480597
LA-BK,201009,1,57,20.844695990811978
LA-BK,201009,1,58,76.74982060932162
LA-BK,201009,1,59,43.706816783467666
LA-BK,201009,1,60,14.332143562031021
LA-BK,201009,1,61,3.83242128824804
LA-BK,201009,1,62,8.764860233790287
LA-BK,201009,1,63,3.522574471556867
LA-BK,201009,1,64,135.82155351940406
LA-BK,201009,1,65,26.928833846933422
LA-BK,201009,1,66,2.8968742325136647
LA-BK,201009,1,67,14.891296484015735
LA-BK,201009,1,68,31.258487227482778
LA-BK,201009,1,69,227.7069223488539
LA-BK,201009,1,70,0.0
LA-BK,201009,1,71,48.646514406231574
LA-BK,201009,1,72,9.430608305408038
LA-BK,201009,1,73,22.786342864622455
LA-BK,201009,1,74,8.13726555905539
LA-BK,201009,1,75,41.56757926067821
LA-BK,201009,1,76,94.67389955658157
LA-BK,201009,1,77,119.22503218016371
LA-BK,201009,1,78,5.85915612529666
LA-BK,201009,1,79,8.381756015141814
LA-BK,201009,1,80,214.86077459488408
LA-BK,201009,1,81,5.197217545987209
LA-BK,201009,1,82,66.33774275920227
LA-BK,201009,1,83,3.144062602653304
LA-BK,201009,1,84,15.8027091366464
LA-BK,201009,1,85,9.681108712909978
LA-BK,201009,1,86,21.45062081921941
LA-BK,201009,1,87,7.806567330718181
LA-BK,201009,1,88,90.95491987669233
LA-BK,201009,1,89,8.980190380233285
LA-BK,201009,1,90,41.82095806984601
LA-BK,201009,1,91,121.39858240175896
LA-BK,201009,1,92,19.272531582920305
LA-BK,201009,1,93,12.288576095606714
LA-BK,201009,1,94,39.055577622974276
LA-BK,201009,1,95,13.286037119177145
LA-BK,201009,1,96,7.817069653305828
LA-BK,201009,1,97,31.27806582545696
LA-BK,201009,1,98,285.97458296389163
LA-BK,201009,1,99,9.482564129218733
LA-BK,201010,2,0,12.94132606484255
LA-BK,201010,2,1,7.990431931967965
LA-BK,201010,2,2,43.583197049200905
LA-BK,201010,2,3,15.323795357431335
LA-BK,201010,2,4,254.02925029314432
LA-BK,201010,2,5,11.669780818735852
LA-BK,201010,2,6,140.56494586050084
LA-BK,201010,2,7,23.0834565362874
LA-BK,201010,2,8,2.9402406132399173
LA-BK,201010,2,9,90.36653813950599
LA-BK,201010,2,10,3.5343600291895756
LA-BK,201010,2,11,16.094383810662535
LA-BK,201010,2,12,6.517265639571688
LA-BK,201010,2,13,19.660961007829773
LA-BK,201010,2,14,11.184598111409848
LA-BK,201010,2,15,72.99830265864188
LA-BK,201010,2,16,67.57144560978438
LA-BK,201010,2,17,8.24111117251378
LA-BK,201010,2,18,6.1493527869825995
LA-BK,201010,2,19,17.903214047364525
LA-BK,201010,2,20,20.48662128730636
LA-BK,201010,2,21,5.598599751759194
LA-BK,201010,2,22,216.30461708083595
LA-BK,201010,2,23,0.0
LA-BK,201010,2,24,34.95942156946161
LA-BK,201010,2,25,12.27511742027268
LA-BK,201010,2,26,2.3157647307818814
LA-BK,201010,2,27,15.731300587235616
LA-BK,201010,2,28,11.146041735836507
LA-BK,201010,2,29,3.413732219284884
LA-BK,201010,2,30,9.312906614764254
LA-BK,201010,2,31,3.367426524239347
LA-BK,201010,2,32,53.12750868987693
LA-BK,201010,2,33,13.454179036471281
LA-BK,201010,2,34,20.626527940186815
LA-BK,201010,2,35,7.5186175498496866
LA-BK,201010,2,36,125.29209835642641
LA-BK,201010,2,37,13.767713012502668
LA-BK,201010,2,38,14.324262375503531
LA-BK,201010,2,39,3.8856277130722208
LA-BK,201010,2,40,86.35868912502784
LA-BK,201010,2,41,13.99147102360569
LA-BK,201010,2,42,52.5563562877436
LA-BK,201010,2,43,7.7258970095378245
LA-BK,201010,2,44,6.5314051931218735
LA-BK,201010,2,45,8.04278488914424
LA-BK,201010,2,46,171.51677182696778
LA-BK,201010,2,47,5.740130817252856
LA-BK,201010,2,48,8.396529364731292
LA-BK,201010,2,49,38.583053351464
LA-BK,201010,2,50,351.74101861385583
LA-BK,201010,2,51,67.10513753580307
LA-BK,201010,2,52,6.326284891157367
LA-BK,201010,2,53,18.708256645305315
LA-BK,201010,2,54,7.836304997233821
LA-BK,201010,2,55,3.5343600291895756
LA-BK,201010,2,56,12.138249965278066
LA-BK,201010,2,57,3.7594032306295606
LA-BK,201010,2,58,56.81798768968102
LA-BK,201010,2,59,3.4433296738500725
LA-BK,201010,2,60,6.687499652778467
LA-BK,201010,2,61,15.596478244348154
LA-BK,201010,2,62,7.016242067393836
LA-BK,201010,2,63,5.602474411495291
LA-BK,201010,2,64,9.119280110081217
LA-BK,201010,2,65,111.5123113994856
LA-BK,201010,2,66,9.966452178427758
LA-BK,201010,2,67,19.016438392913404
LA-BK,201010,2,68,1.6262392772344645
LA-BK,201010,2,69,112.91673246155221
LA-BK,201010,2,70,1.5915461726534652
LA-BK,201010,2,71,5.824660176384899
LA-BK,201010,2,72,22.27149764814716
LA-BK,201010,2,73,1.5915461726534652
LA-BK,201010,2,74,3.061904412598692
LA-BK,201010,2,75,7.8088444555489644
LA-BK,201010,2,76,7.757575755276889
LA-BK,201010,2,77,19.188682280624995
LA-BK,201010,2,78,0.7505679932936927
LA-BK,201010,2,79,6.323246565635862
LA-BK,201010,2,80,14.237420725753953
LA-BK,201010,2,81,256.46006059388526
LA-BK,201010,2,82,3.8347798793896617
LA-BK,201010,2,83,126.36251323967669
LA-BK,201010,2,84,2.4117151687634224
LA-BK,201010,2,85,1.789691244595026
LA-BK,201010,2,86,9.99123966281515
LA-BK,201010,2,87,87.77851508879324
LA-BK,201010,2,88,66.65805992213714
LA-BK,201010,2,89,18.011862529717988
LA-BK,201010,2,90,138.76280127958472
LA-BK,201010,2,91,11.239534893931058
LA-BK,201010,2,92,19.816665300187317
LA-BK,201010,2,93,40.172554999380466
LA-BK,201010,2,94,3.386914334720317
LA-BK,201010,2,95,6.230393775278717
LA-BK,201010,2,96,8.097290715076241
LA-BK,201010,2,97,44.63803438041152
LA-BK,201010,2,98,206.05969465886125
LA-BK,201010,2,99,6.6753331746195155
LA-BL,201008,0,0,158.92515842360783
LA-BL,201008,0,1,184.3060076474391
LA-BL,201008,0,2,133.0038856981315
LA-BL,201008,0,3,143.29839482604356
LA-BL,201008,0,4,130.84717812432697
LA-BL,201008,0,5,312.4669272126491
LA-BL,201008,0,6,148.8248050005759
LA-BL,201008,0,7,123.44276621576027
LA-BL,201008,0,8,195.00240933078288
LA-BL,201008,0,9,192.67825244970743
LA-BL,201008,0,10,147.6328738313574
LA-BL,201008,0,11,199.0489083884794
LA-BL,201008,0,12,123.37161367496606
LA-BL,201008,0,13,138.81660702670845
